pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_eqt,st_teff,st_met
TOI-2081 b,TOI-2081,1,1,1,Transit,2022,10.50534,0.0752,2.04,,488,3800,-0.5
TOI-2084 b,TOI-2084,1,2,1,Transit,2023,6.0784247,0.05006,2.47,,527,3551,-0.13
TOI-2088 b,TOI-2088,1,1,1,Transit,2024,124.72997,0.472,3.6831179,37,300.33,5081,0.339
TOI-2093 b,TOI-2093,1,1,2,Radial Velocity,2025,12.836,0.097,,10.6,535,4426,-0.08
TOI-2093 c,TOI-2093,1,1,2,Transit,2025,53.81149,0.257,2.3,15.8,329,4426,-0.08
TOI-2095 b,TOI-2095,1,1,2,Transit,2023,17.66484,0.101,1.25,4.1,347,3759,-0.24
TOI-2095 c,TOI-2095,1,1,2,Transit,2023,28.17232,0.137,1.33,7.4,297,3759,-0.24
TOI-2096 b,TOI-2096,1,1,2,Transit,2023,3.1190633,0.025,1.243,,445,3300,-0.03
TOI-2096 c,TOI-2096,1,1,2,Transit,2023,6.38784,0.04,1.914,,349,3300,-0.03
TOI-2107 b,TOI-2107,1,1,1,Transit,2024,2.4545467,0.03515,13.57407563,263.7975778,1397,5627,0.07
TOI-2109 b,TOI-2109,1,1,1,Transit,2021,0.67247414,0.01791,15.098497,1595.498603,3646,6540,0.068
TOI-2120 b,TOI-2120,1,1,1,Transit,2024,5.7998164,0.0377,2.122,6.8,384,3131,0.39
TOI-2128 b,TOI-2128,1,1,1,Transit,2024,16.34136,0.127,2.08874836,4.5,780.53,5968,-0.07
TOI-2134 b,TOI-2134,1,1,2,Transit,2023,9.2292005,0.078,2.69,9.13,666,4580,0.12
TOI-2134 c,TOI-2134,1,1,2,Transit,2023,95.5,0.371,7.27,41.89,306,4580,0.12
TOI-2136 b,TOI-2136,1,1,1,Transit,2022,7.851928,0.057,2.19,6.37,395,3342,0.03
TOI-2141 b,TOI-2141,1,1,3,Transit,2023,18.261608,0.1322,3.147,20.1,728,5635,-0.14
TOI-2141 c,TOI-2141,1,1,3,Radial Velocity,2025,5.4624,0.0585,,6.14,1095,5635,-0.14
TOI-2141 d,TOI-2141,1,1,3,Radial Velocity,2025,60.45,0.2906,,14.9,491.4,5635,-0.14
TOI-2145 b,TOI-2145,1,1,1,Transit,2023,10.261127,0.111,12.41899699,1767,1363.43,6200,0.285
TOI-2152 A b,TOI-2152,1,3,1,Transit,2023,3.3773512,0.05064,14.35870428,899.4543918,1802,6630,0.282
TOI-2154 b,TOI-2154,1,1,1,Transit,2023,3.8240801,0.0513,16.28664896,292.4021344,1580,6280,0.011
TOI-2158 b,TOI-2158,1,1,1,Transit,2022,8.60077,0.075,10.76062147,260.6192937,1188,5673,0.47
TOI-216.01,TOI-216,1,1,2,Transit,2019,34.525528,,10.1,177.9839079,,,
TOI-216.02,TOI-216,1,1,2,Transit,2019,17.16073,,8,18.75187601,,,
TOI-2169 A b,TOI-2169 A,1,2,1,Transit,2025,8.2148282,0.0896,12.50922246,329.5880581,1364,6270,0.123
TOI-2180 b,TOI-2180,1,1,1,Transit,2022,260.79,0.828,11.32107051,875.6172613,348,5695,0.253
TOI-2184 b,TOI-2184,1,1,1,Transit,2022,6.90683,,11.39953337,206.5884646,,5966,0.14
TOI-2193 A b,TOI-2193 A,1,2,1,Transit,2022,2.1225735,0.03319,19.83989584,298.7587026,1763,5966,0.027
TOI-2194 b,TOI-2194,1,1,1,Transit,2023,15.337597,,1.9892,,590.88,4756,-0.372
TOI-2196 b,TOI-2196,1,1,1,Transit,2022,1.1947268,0.02234,3.51,26,1860,5634,0.14
TOI-220 b,TOI-220,1,1,1,Transit,2021,10.695264,0.08911,3.03,13.8,805,5298,-0.217
TOI-2202 b,TOI-2202,1,1,2,Transit,2021,11.9126075,,10.95117414,287.3168799,,5169,0.059
TOI-2202 c,TOI-2202,1,1,2,Transit Timing Variations,2021,24.6744,0.15544,,117.2786822,,5144,0.04
TOI-2207 b,TOI-2207,1,1,1,Transit,2022,8.001968,0.0854,11.1529358,203.4101805,1259,6101,0.181
TOI-2211.01,TOI-2211,1,1,1,Transit,2024,3.092686757,0.04011,1.561,,,5253,
TOI-2236 b,TOI-2236,1,1,1,Transit,2022,3.5315902,0.05009,14.36991326,502.1688831,1688,6248,0.119
TOI-2257 b,TOI-2257,1,1,1,Transit,2021,35.189346,0.145,2.194,,256,3430,-0.27
TOI-2260 b,TOI-2260,1,1,1,Transit,2022,0.3524728,0.0097,1.62,,2609,5534,0.22
TOI-2266 b,TOI-2266,1,1,1,Transit,2024,2.326318,0.02,1.54,,550,3200,
TOI-2274 b,TOI-2274,1,1,1,Transit,2024,2.67963,0.05,2.45,,771.46,3943,
TOI-2285 b,TOI-2285,1,1,1,Transit,2021,13.635109,,1.77,,358,3491,-0.05
TOI-2295 b,TOI-2295,1,1,2,Transit,2024,30.033302,0.1992,16.47720163,278.0998561,747,5730,0.316
TOI-2295 c,TOI-2295,1,1,2,Radial Velocity,2024,966.5,2.018,,1783.017363,234.9,5730,0.316
TOI-2322 b,TOI-2322,1,1,2,Transit,2025,11.30717,0.0924,0.994,2.31,603.1,4664,-0.12
TOI-2322 c,TOI-2322,1,1,2,Transit,2025,20.225528,0.1362,1.874,18.1,496.8,4664,-0.12
TOI-2328 b,TOI-2328,1,1,1,Transit,2025,17.10197,0.127,9.97599282,50.85254512,842,5525,0.09
TOI-2337 b,TOI-2337,1,1,1,Transit,2022,2.99432,,10.08808263,508.5254512,,4780,0.39
TOI-2338 b,TOI-2338,1,1,1,Transit,2023,22.65398,0.158,11.2089807,1900.613874,799,5581,0.22
TOI-2345 b,TOI-2345,1,1,2,Transit,2025,1.0528573,0.01705,1.504,3.49,1478,4687,-0.1
TOI-2345 c,TOI-2345,1,1,2,Transit,2025,21.064302,0.1257,2.451,7.27,544,4687,-0.1
TOI-2346 b,TOI-2346,1,1,1,Transit,2025,3.3312029,0.0473,16.11851425,394.1072247,1689,6480,-0.03
TOI-2364 b,TOI-2364,1,1,1,Transit,2023,4.0197517,0.04871,8.60849718,71.51139158,1091,5306,0.344
TOI-2368 b,TOI-2368,1,1,1,Transit,2024,5.1750073,0.05649,10.83908434,206.5884646,1000,5360,0.1
TOI-237 b,TOI-237,1,1,1,Transit,2020,5.436098,0.0341,1.44,,388,3212,
TOI-2373 b,TOI-2373,1,1,1,Transit,2023,13.33668,0.112,10.42435205,2955.804185,860,5651,0.3
TOI-2374 b,TOI-2374,1,1,1,Transit,2024,4.31361,0.0471,6.81,56.64,885,4802,0.15
TOI-2379 b,TOI-2379,1,1,1,Transit,2024,5.4693827,0.05263,11.72459381,1830.691624,624,3707,0.501
TOI-238 b,TOI-238,1,1,2,Transit,2024,1.273099,0.0212,1.559,3.37,1378,5059,-0.114
TOI-238 c,TOI-238,1,1,2,Radial Velocity,2024,8.465651,0.0749,2.18,6.7,696,5059,-0.114
TOI-2382 b,TOI-2382,1,1,1,Transit,2025,4.6612061,0.059,12.25141591,235.1930212,1426,6033,0.249
TOI-2384 b,TOI-2384,1,1,1,Transit,2024,2.13570304,0.02793,11.48920522,624.8506482,889.7,3943,0.332
TOI-2406 b,TOI-2406,1,1,1,Transit,2021,3.0766891,0.02267,2.86,15.6,449,3100,-0.26
TOI-2407 b,TOI-2407,1,1,1,Transit,2025,2.702969,0.033,4.26,,705,3530,0.21
TOI-2411 b,TOI-2411,1,1,1,Transit,2022,0.7826942,0.0144,1.68,,1355,4099,
TOI-2416 b,TOI-2416,1,1,1,Transit,2023,8.275479,0.0831,9.86390302,953.485221,1080,5808,0.32
TOI-2420 b,TOI-2420,1,1,1,Transit,2024,5.842641,0.0684,15.02003414,294.6269333,1571.6,,
TOI-2421 b,TOI-2421,1,1,1,Transit,2022,4.3474032,0.0543,10.36830715,105.8368595,1534,5607,0.19
TOI-2427 b,TOI-2427,1,1,1,Transit,2022,1.3060011,0.0202,1.8,,1117,4072,
TOI-244 b,TOI-244,1,1,1,Transit,2023,7.397225,0.0559,1.52,2.68,458,3433,-0.39
TOI-2443 b,TOI-2443,1,1,1,Transit,2023,15.66858,0.105,2.363,4.8,519,4375,-0.29
TOI-2445 b,TOI-2445,1,1,1,Transit,2022,0.3711281,0.0064,1.25,,1060,3333,
TOI-2447 b,TOI-2447,1,1,1,Transit,2024,69.33684,0.347,9.60609646,124.906564,414,5730,0.18
TOI-2449 b,TOI-2449,1,1,1,Transit,2025,106.14468,0.45,11.24,222,400,6021,-0.03
TOI-2458 b,TOI-2458,1,1,2,Transit,2024,3.73659,0.0482,2.83,13.31,1509.4,6005,-0.1
TOI-2458 c,TOI-2458,1,1,2,Radial Velocity,2024,16.553,0.129,,10.22,,6005,-0.1
TOI-2459 b,TOI-2459,1,1,1,Transit,2023,19.104718,,2.9531,,445.01,4195,
TOI-2485 b,TOI-2485,1,1,1,Transit,2024,11.23479,0.1093,12.1393261,766.6021177,1134,,
TOI-2497 b,TOI-2497,1,1,1,Transit,2023,10.655669,0.1166,11.14172682,1531.932922,1595,7360,0.094
TOI-2498 b,TOI-2498,1,1,1,Transit,2023,3.738252,0.0491,6.06,34.62,1443,5905,0.167
TOI-251 b,TOI-251,1,1,1,Transit,2021,4.93777,0.05741,2.74,317.83,,5875,-0.106
TOI-2524 b,TOI-2524,1,1,1,Transit,2023,7.18585,0.073,11.2089807,203.4101805,1100,5831,0.06
TOI-2525 b,TOI-2525,1,1,2,Transit,2023,23.2856,0.1511,8.67575106,26.69758619,,5096,0.14
TOI-2525 c,TOI-2525,1,1,2,Transit,2023,49.2519,0.249,10.13291855,208.8132634,,5096,0.14
TOI-2529 b,TOI-2529,1,1,1,Transit,2024,64.5949,0.327,11.54525012,743.7184724,636,5802,0.1
TOI-2537 b,TOI-2537,1,1,2,Transit,2024,94.1022,0.3715,11.25381662,415.401728,338,4870,0.08
TOI-2537 c,TOI-2537,1,1,2,Radial Velocity,2024,1920,2.78,,2297.899383,123.1,4870,0.08
TOI-2545 b,TOI-2545,1,1,1,Transit,2022,7.994037,,2.75,,,5846.29,-0.2729
TOI-2567 b,TOI-2567,1,1,1,Transit,2022,5.983944,0.0672,10.92875618,63.88350981,1352,5611,0.241
TOI-257 b,TOI-257,1,1,1,Transit,2021,18.38818,0.1528,7.16253867,43.86032017,1027,6095,0.175
TOI-2570 b,TOI-2570,1,1,1,Transit,2022,2.9887615,0.04145,13.64132951,260.6192937,1431,5771,0.191
TOI-2580 b,TOI-2580,1,1,1,Transit,2024,3.39775,0.048,17.37392009,200.2318964,2410,6120,0.26
TOI-2583 A b,TOI-2583 A,1,2,1,Transit,2023,4.5207265,0.0571,14.4595851,79.45710175,1456,5936,0.158
TOI-2587 A b,TOI-2587 A,1,2,1,Transit,2023,5.45664,0.0635,12.07207221,69.28659273,1445,5760,0.13
TOI-2589 b,TOI-2589,1,1,1,Transit,2023,61.6277,0.3,12.10569916,1112.399425,592,5579,0.12
TOI-260 b,TOI-260,1,1,1,Transit,2024,13.475853,0.0943,1.71,4.23,493,4026,-0.47
TOI-261.01,TOI-261,1,1,1,Transit,2024,3.3639254,0.034792189,3.0449863,,1722.49,5890.3,
TOI-262 b,TOI-262,1,1,1,Transit,2023,11.14529,0.163,2.07,,584,5310,0.26
TOI-2641 b,TOI-2641,1,1,1,Transit,2023,4.880974,0.0607,18.10250383,122.6817651,1387,6100,-0.15
TOI-2669 b,TOI-2669,1,1,1,Transit,2022,6.2034,,19.72780603,193.8753283,,4800,0.1
TOI-269 b,TOI-269,1,1,1,Transit,2021,3.6977104,0.0345,2.77,8.8,531,3514,-0.29
TOI-270 b,TOI-270,1,1,3,Transit,2019,3.35992,,1.28,1.48,600,3506,
TOI-270 c,TOI-270,1,1,3,Transit,2019,5.66051,,2.33,6.2,489,3506,
TOI-270 d,TOI-270,1,1,3,Transit,2019,11.38194,,2,4.2,383,3506,
TOI-2714 b,TOI-2714,1,1,1,Transit,2024,2.499387,0.036,13.72,228,1603,5665,0.3
TOI-2719 b,TOI-2719,1,1,1,Transit,2025,3.37594,,5.98,,1710,5762,0.27
TOI-2768 b,TOI-2768,1,1,1,Transit,2024,1.50801,0.027,2.63,,855,4008,
TOI-277 b,TOI-277,1,1,1,Transit,2022,3.994,0.0269,2.65,,,4031,-0.01
TOI-2796 b,TOI-2796,1,1,1,Transit,2023,4.8084983,0.0569,17.26183028,139.8444991,1205,5764,0.239
TOI-2803 A b,TOI-2803 A,1,2,1,Transit,2023,1.96229325,0.03185,18.11371281,309.8826968,1893,6280,-0.105
TOI-2818 b,TOI-2818,1,1,1,Transit,2023,4.039709,0.0493,15.27784069,225.658169,1376,5721,-0.02
TOI-283 b,TOI-283,1,1,1,Transit,2025,17.61745,0.123,2.34,6.54,661,5213,-0.09
TOI-2842 b,TOI-2842,1,1,1,Transit,2023,3.5514058,0.0475,12.84549188,117.5965106,1471,5910,0.233
TOI-286 b,TOI-286,1,1,2,Transit,2024,4.5117244,0.0503,1.42,4.53,979,5152,-0.05
TOI-286 c,TOI-286,1,1,2,Transit,2024,39.361826,0.213,1.88,3.72,475,5152,-0.05
TOI-2876 b,TOI-2876,1,1,1,Transit,2025,6.2996431,0.0654,9.6397234,54.03082919,929,5271,0.353
TOI-2886 b,TOI-2886,1,1,1,Transit,2025,1.60200105,0.02871,18.6405349,444.9597698,1978,6240,0.284
TOI-2969 b,TOI-2969,1,1,1,Transit,2025,1.8237146,0.0261,12.32987877,368.6809521,1186,4738,0.08
TOI-2977 b,TOI-2977,1,1,1,Transit,2023,2.3505614,0.03386,13.15934334,533.9517238,1544,5691,0.013
TOI-2981 b,TOI-2981,1,1,1,Transit,2024,3.601501,0.048,13.4,638,1358,5940,-0.11
TOI-2986 b,TOI-2986,1,1,1,Transit,2025,3.2783662,0.04489,9.292245,96.61983573,1622,5906,0.095
TOI-2989 b,TOI-2989,1,1,1,Transit,2025,3.122832,0.0384,12.55405838,953.485221,1001,4672,-0.04
TOI-2992 b,TOI-2992,1,1,1,Transit,2025,3.007812,0.0434,13.75341932,1058.368595,1726,6000,0.084
TOI-3023 b,TOI-3023,1,1,1,Transit,2023,3.9014971,0.0505,16.43236571,197.0536123,1596,5760,0.085
TOI-3071 b,TOI-3071,1,1,1,Transit,2024,1.266938,0.0249,7.16,68.2,2155,6177,0.35
TOI-3082 b,TOI-3082,1,1,1,Transit,2023,1.926907,,3.6621,,1032.78,4263,0.17
TOI-3135 b,TOI-3135,1,1,1,Transit,2025,3.7065585,0.04756,13.65253849,327.3632592,1292,5890,0.071
TOI-3160 A b,TOI-3160 A,1,2,1,Transit,2025,3.971281,0.0505,13.7646283,378.2158043,1539,6190,-0.114
TOI-3235 b,TOI-3235,1,1,1,Transit,2023,2.59261842,0.02709,11.39953337,211.3558907,604,3388.8,0.264
TOI-3261 b,TOI-3261,1,1,1,Transit,2024,0.8831331,0.01714,3.82,30.3,1722,5068,0.138
TOI-329 b,TOI-329,1,1,1,Transit,2024,5.70439,0.0638,4.94057819,40.4,1213.02,5614,0.205
TOI-332 b,TOI-332,1,1,1,Transit,2023,0.777038,0.0159,3.2,57.2,1871,5251,0.256
TOI-3321 b,TOI-3321,1,1,1,Transit,2024,3.6525145,0.047,15.55806521,176.0769375,1616,5850,-0.103
TOI-333 b,TOI-333,1,1,1,Transit,2025,3.7852503,0.049,4.26,20.1,1445,6241,0.01
TOI-3331 A b,TOI-3331 A,1,2,1,Transit,2022,2.0180231,0.03144,12.97999965,721.4704839,1488,5609,0.148
TOI-3353.01,TOI-3353,1,1,1,Transit,2024,4.6657965,0.060118218,2.6667555,,1264.36,6365,
TOI-3362 b,TOI-3362,1,1,1,Transit,2021,18.09547,0.153,12.80065596,1598.359059,,6532,0.017
TOI-3364 b,TOI-3364,1,1,1,Transit,2023,5.8768918,0.0675,12.22899794,530.7734397,1264,5706,0.387
TOI-3464 b,TOI-3464,1,1,1,Transit,2025,3.6515568,0.0515,13.7646283,397.2855088,1693,6370,0.045
TOI-3474 b,TOI-3474,1,1,1,Transit,2025,3.8795105,0.0502,14.67255574,193.8753283,1451,6020,0.146
TOI-3486 b,TOI-3486,1,1,1,Transit,2025,2.21778105,0.03138,10.5700688,99.16246298,1190,4930,0.283
TOI-3493 b,TOI-3493,1,1,1,Transit,2025,8.1594667,,3.22,8.97,1102,5844,0.03
TOI-3523 A b,TOI-3523 A,1,3,1,Transit,2025,2.30458952,0.03559,15.9727975,435.4249176,1984,6450,-0.366
TOI-3540 A b,TOI-3540 A,1,2,1,Transit,2022,3.119999,0.04289,23.53885947,375.0375203,1498,5810,0.176
TOI-3568 b,TOI-3568,1,1,1,Transit,2024,4.417965,0.0485,5.3,26.4,899,4969,-0.01
TOI-3593 b,TOI-3593,1,1,1,Transit,2025,3.8212867,0.0481,11.02963701,565.7345645,1170,5550,0.384
TOI-3629 b,TOI-3629,1,1,1,Transit,2022,3.936551,0.043,8.29464572,82.63538582,690,3870,0.4
TOI-3682 b,TOI-3682,1,1,1,Transit,2025,3.3462406,0.048,12.80065596,69.28659273,1657,5703,0.416
TOI-3688 A b,TOI-3688 A,1,2,1,Transit,2023,3.246075,0.0456,13.08088048,311.4718389,1534,5950,0.262
TOI-3693 b,TOI-3693,1,1,1,Transit,2022,9.088516,0.0813,12.59889431,324.1849751,801,5321,0.071
TOI-3714 b,TOI-3714,1,2,1,Transit,2022,2.154849,0.027,11.32107051,222.4798849,750,3660,0.1
TOI-3757 b,TOI-3757,1,1,1,Transit,2022,3.438753,0.03845,12,85.3,759,3913,0
TOI-3785 b,TOI-3785,1,1,1,Transit,2023,4.6747373,0.043,5.14,14.95,582,3576,0.099
TOI-3807 b,TOI-3807,1,1,1,Transit,2023,2.8989727,0.0421,18.49481816,330.5415433,1646,5772,0.278
TOI-3819 b,TOI-3819,1,1,1,Transit,2023,3.2443141,0.04611,13.13692538,352.7895318,1633,5859,0.273
TOI-3837 b,TOI-3837,1,1,1,Transit,2025,11.88865,0.099,10.87271128,187.5187601,1178,5905,-0.26
TOI-3856 b,TOI-3856,1,1,1,Transit,2025,2.04360352,0.0325,13.59649359,171.6273398,1544,5622,0.454
TOI-3877 b,TOI-3877,1,1,1,Transit,2025,4.123596,0.0529,11.67975789,99.7981198,1445,5731,0.269
TOI-3884 b,TOI-3884,1,1,1,Transit,2022,4.5445828,0.0361,6.43,32.59,441,3180,0.04
TOI-3894 b,TOI-3894,1,1,1,Transit,2024,4.33454,0.05354,15.27784069,260.6192937,1531,6000,0.021
TOI-3912 b,TOI-3912,1,1,1,Transit,2023,3.4936264,0.0463,14.28024141,129.0383332,1512,5725,0.187
TOI-3919 b,TOI-3919,1,1,1,Transit,2024,7.433234,0.0795,12.31866979,1233.174219,1198,6100,0.175
TOI-3976 A b,TOI-3976 A,1,2,1,Transit,2023,6.607662,0.0743,12.27383387,55.61997123,1295,5975,0.182
TOI-3980 b,TOI-3980,1,1,1,Transit,2025,3.6089254,0.0494,14.4595851,187.5187601,1621,5840,0.188
TOI-3984 A b,TOI-3984 A,1,2,1,Transit,2023,4.353326,0.041,7.9,44,563,3476,0.18
TOI-4010 b,TOI-4010,1,1,4,Transit,2023,1.348335,0.0229,3.02,11,1441,4960,0.37
TOI-4010 c,TOI-4010,1,1,4,Transit,2023,5.414654,0.058,5.93,20.31,907,4960,0.37
TOI-4010 d,TOI-4010,1,1,4,Transit,2023,14.70886,0.113,6.18,38.15,650,4960,0.37
TOI-4010 e,TOI-4010,1,1,4,Radial Velocity,2023,762,1.57,,692,174,4960,0.37
TOI-406 c,TOI-406,1,1,2,Transit,2024,3.307441,0.0322,1.32,2.08,584,3392,-0.02
TOI-406.01,TOI-406,1,1,2,Transit,2024,13.175682,0.0809,2.08,6.57,368,3392,-0.02
TOI-4087 b,TOI-4087,1,1,1,Transit,2023,3.1774835,0.04469,13.04725353,232.0147371,1458,6060,0.237
TOI-411 b,HD 22946,1,1,3,Transit,2022,4.040295,0.05727,1.362,13.71,1241,6169,-0.08
TOI-411 c,HD 22946,1,1,3,Transit,2022,9.573083,0.1017,2.328,9.72,931,6169,-0.08
TOI-4127 b,TOI-4127,1,1,1,Transit,2023,56.39879,0.3081,12.28504285,731.0053361,605.1,6096,0.14
TOI-4137 b,TOI-4137,1,1,1,Transit,2022,3.8016122,0.05222,13.57407563,457.6729061,1570,6202,0.182
TOI-4145 A b,TOI-4145 A,1,2,1,Transit,2023,4.0664428,0.04823,13.30506009,136.666215,1074,5281,0.168
TOI-4153 b,TOI-4153,1,1,1,Transit,2024,4.6174141,0.06311,16.11851425,365.5026681,1669,6860,0.317
TOI-4155 b,TOI-4155,1,1,1,Transit,2025,3.320729,,3.21,,1255,5724,0.11
TOI-4184 b,TOI-4184,1,1,1,Transit,2023,4.9019804,0.0336,2.43,,412,3238,-0.27
TOI-4201 b,TOI-4201,1,1,1,Transit,2023,3.5819194,0.04,13.67495645,788.2144494,725,3794,0.52
TOI-421 b,TOI-421,1,2,2,Transit,2020,5.197576,0.0554,2.64,6.7,922,5291,-0.044
TOI-421 c,TOI-421,1,2,2,Transit,2020,16.067541,0.117,5.09,14.1,635,5291,-0.044
TOI-4214 b,TOI-4214,1,1,1,Transit,2025,3.4913885,0.05018,10.68215861,165.2707716,1642,6370,0.294
TOI-4308 b,TOI-4308,1,1,1,Transit,2023,9.151201,,2.4189,,763.05,5243,
TOI-431 b,TOI-431,1,1,3,Transit,2021,0.490047,0.0113,1.28,3.07,1862,4850,0.2
TOI-431 c,TOI-431,1,1,3,Radial Velocity,2021,4.8494,0.052,,2.83,867,4850,0.2
TOI-431 d,TOI-431,1,1,3,Transit,2021,12.46103,0.098,3.29,9.9,633,4850,0.2
TOI-4329 b,TOI-4329,1,1,1,Transit,2022,2.9223,,16.81347105,143.0227832,,6000,0.29
TOI-4336 A b,TOI-4336 A,1,3,1,Transit,2024,16.336334,0.0872,2.12,,308,3298,-0.209
TOI-4342 b,TOI-4342,1,1,2,Transit,2023,5.5382498,0.05251,2.266,,633.6,3901,
TOI-4342 c,TOI-4342,1,1,2,Transit,2023,10.688716,0.0814,2.415,,508.9,3901,
TOI-4364 b,TOI-4364,1,1,1,Transit,2025,5.424019,0.04753,2.01,,488,3528,0.148
TOI-4377 b,TOI-4377,1,1,1,Transit,2023,4.378081,0.0579,15.10970598,304.1617855,,4974,0.205
TOI-4379 b,TOI-4379,1,1,1,Transit,2024,3.25352,,16.69017226,353.743017,,6020,0.16
TOI-4406 b,TOI-4406,1,1,1,Transit,2023,30.08364,0.201,11.2089807,95.3485221,904,6219,0.1
TOI-4438 b,TOI-4438,1,1,1,Transit,2024,7.44628,0.0534,2.52,5.4,435,3422,-0.19
TOI-444 b,TOI-444,1,1,1,Transit,2023,17.9636,0.133,2.77,,609,5225,0.08
TOI-4443.01,TOI-4443,1,1,1,Transit,2024,1.8498567,0.029962645,1.7193265,,1638.82,5834,
TOI-4463 A b,TOI-4463 A,1,2,1,Transit,2023,2.8807198,0.04036,13.26022417,252.3557552,1395,5640,0.25
TOI-4465 b,TOI-4465,1,1,1,Transit,2025,101.94054,0.416,14.01122587,1872.009317,427,5545,-0.06
TOI-4479 b,TOI-4479,1,1,1,Transit,2022,1.1589,0.0164,2.82,,861,3400,0
TOI-4487 A b,TOI-4487 A,1,2,1,Transit,2025,3.9540709,0.05448,14.60530185,397.2855088,1639,6206,0.216
TOI-4495.01,TOI-4495,1,1,1,Transit,2024,5.1830043,0.061732577,3.63045,,1382.67,6156,
TOI-4504 b,TOI-4504,1,1,3,Transit,2024,2.42614,0.03392,2.691,,,5315,0.16
TOI-4504 c,TOI-4504,1,1,3,Transit,2024,82.97213,0.3569,11.09689089,1197.323175,,5315,0.16
TOI-4504 d,TOI-4504,1,1,3,Transit Timing Variations,2024,40.5634,0.2219,,450.2357214,,5315,0.16
TOI-451 b,TOI-451,1,2,3,Transit,2020,1.858703,0.0283,1.91,,1491,5550,
TOI-451 c,TOI-451,1,2,3,Transit,2020,9.192522,0.0823,3.1,,875,5550,
TOI-451 d,TOI-451,1,2,3,Transit,2020,16.364988,0.1208,4.07,,722,5550,
TOI-4515 b,TOI-4515,1,1,1,Transit,2024,15.266446,0.118,12.17,637,705,5433,0.05
TOI-4527.01,TOI-4527,1,1,1,Transit,2024,0.3994445,0.008332353,0.9086617,,1362.93,3702,
TOI-4551 b,TOI-4551,1,1,1,Transit,2023,9.95581,0.0994,11.85910158,473.5643264,,4896,0.23
TOI-4559 b,TOI-4559,1,1,1,Transit,2024,3.965991,0.0359,1.415,,554.16,3558,-0.09
TOI-4562 b,TOI-4562,1,1,2,Transit,2023,225.1064,,,,,6096,0.08
TOI-4562 c,TOI-4562,1,1,2,Transit Timing Variations,2024,3990,5.219,,1833.869908,,6096,0.08
TOI-4582 b,TOI-4582,1,1,1,Transit,2023,31.034,,10.53644186,168.4490557,,5190,0.17
TOI-4600 b,TOI-4600,1,1,2,Transit,2023,82.6869,0.349,6.8,959.8417891,347,5170,0.16
TOI-4600 c,TOI-4600,1,1,2,Transit,2023,482.8191,1.152,9.42,2946.269333,191,5170,0.16
TOI-4602.01,TOI-4602,1,1,1,Transit,2024,3.9812091,0.05099712,2.550449,,1380.27,6011.9,
TOI-4603 b,TOI-4603,1,1,1,Transit,2023,7.24599,0.0888,11.67975789,4096.808166,1677,6264,0.342
TOI-4633 c,TOI-4633,1,2,1,Transit,2024,271.9445,0.847,3.2,123,,5800,
TOI-4638.01,TOI-4638,1,1,1,Transit,2024,10.28391879,0.093013,2.933,,,5700,
TOI-4641 b,TOI-4641,1,1,1,Transit,2023,22.09341,0.173,8.18255591,1229.995935,,6560,-0.09
TOI-470 b,TOI-470,1,1,1,Transit,2023,12.19148,0.119,4.34,,660,5190,0.1
TOI-4734 b,TOI-4734,1,1,1,Transit,2025,6.235633,0.074,10.9175472,61.65871096,1468,6070,0.288
TOI-4773 b,TOI-4773,1,1,1,Transit,2025,1.7452851,0.03216,15.22179579,1687.668841,2255,6740,0.11
TOI-4791 b,TOI-4791,1,1,1,Transit,2023,4.28088,0.0555,12.44196858,734.1836202,1472,6058,0.207
TOI-4794 b,TOI-4794,1,1,1,Transit,2025,3.5658116,0.0492,14.35870428,308.2935548,1673,6390,-0.102
TOI-480 b,TOI-480,1,1,1,Transit,2024,6.866196,0.077,2.85372018,20.8,1198.94,6174,0.164
TOI-481 b,TOI-481,1,1,1,Transit,2020,10.33111,0.097,11.09691,486.2799,1370,5735,0.26
TOI-4860 b,TOI-4860,1,1,1,Transit,2023,1.5227591,0.01808,8.7,86.7,694,3260,0.27
TOI-4914 b,TOI-4914,1,1,1,Transit,2024,10.60057,0.098,12.87,227,894,5805,-0.13
TOI-4961 b,TOI-4961,1,1,1,Transit,2025,7.479182,0.0726,12.34108775,572.0911326,919,5380,0.206
TOI-4994 b,TOI-4994,1,1,1,Transit,2024,21.491984,0.1515,8.54124329,88.99195396,717.6,5640,0.165
TOI-500 b,TOI-500,1,1,4,Transit,2022,0.548177,0.01189,1.166,1.42,1617,4440,0.12
TOI-500 c,TOI-500,1,1,4,Radial Velocity,2022,6.6356,,,5.03,,4440,0.12
TOI-500 d,TOI-500,1,1,4,Radial Velocity,2022,26.233,,,33.12,,4440,0.12
TOI-500 e,TOI-500,1,1,4,Radial Velocity,2022,61.3,,,15.05,,4440,0.12
TOI-5005 b,TOI-5005,1,1,1,Transit,2024,6.3085044,0.06614,6.25,32.7,1040,5749,0.15
TOI-5027 b,TOI-5027,1,1,1,Transit,2025,10.24368,0.093,10.76062147,642.0133821,1056,5909,-0.15
TOI-5076 b,TOI-5076,1,2,1,Transit,2024,23.443162,0.1481,3.48935569,16.14568308,550,4780,0.082
TOI-5082.01,TOI-5082,1,1,1,Transit,2024,4.240122,0.051204842,2.54811,,1164.91,5670,
